index,SAVSNET_consult_id,Narrative,SAVSNET MPC,Consult_date,Species
3941,4909255,"""Booster. All fine.""",vaccination,2018-08-16 09:50:07,cat
3945,4864415,"""""",other_healthy,2018-08-07 16:24:54,cat
3954,2196313,"""Recheck skin. lesions still present on ventrum and also some inflamm and irritation on feet. noted significant amount of overgrooming, likely pruritus. plan- elect to add in pred today. also cover with E collar to ensure that not overgrooming. recheck in 7 days. if still not resolving needs furtehr investigation.""",pruritus,2016-09-21 17:27:31,cat
3956,895893,"""CE all fine bc f/e/l, milbeworm given in surgery. when owner putting lid back in box unsure if jammed sthing - no injuries found will let us know if worried.""",vaccination,2015-12-03 17:07:15,cat
3958,2488124,"""pre general anaesthetic check up. both testicles descended. heart ok. can be castrated in 3w. O would like to drop him off the evening before. will be foc. Next appointment in 3 weeks.""",other_healthy,2016-11-26 09:29:27,cat
3960,2365190,"""ducat - A031A01. Felv - 5n3701. o has no concerns. Hcheck - NAD although purring loads.""",vaccination,2016-10-28 09:27:31,cat
3965,2150790,"""Vaccination (restart). TriCat: A345B01. FeLV: 5LRE01. No vacc since 2009(?). OR V+ sometimes but thinks only hairballs, eating well, no D+. On Saturday straining and producing small amounts urine but O thinks passing OK now (hx quite muddled). O thought was constipated.  CE: Eyes OK, ears quite gunky but not erythematous, teeth Ok- moderate tartar upper carnassials, chest ausc NAD, abdo palp- bladder small, soft and non-painful, no faeces in colon.  Analysis: Suspect FIC- not sure if ongoing or resolved. Discussed possible tx with NSAID but O to monitor and see if still a problem. O doesn&apos;t think any stress in environment. Adv feed wet diet and make sure plenty of water. Next appointment in 3 weeks for second vacc.""",vaccination,2016-09-12 10:58:40,cat
3969,138877,"""Not right. in for vacc....quiet in self, off food, sl pd? PE: teeth ok, hr 160bpm, rr 24bpm, abdomen palp- both kidneys hard on palpation, r kidney enlarged? painful on palp, t within normal limits. Plan: start with blood test. if ok consider abdomen u/s. bloods generally wnl- message left on home phone.""",other_unwell,2014-08-04 15:28:46,cat
3973,1671415,"""lame left front at home, not in con - suspect arthritus flare up try onsior and rest - due vacs rv next week for vacs and cx progress at same time, overweight cat advise reduce food c onsider add in yd wet. needs nails clipping some v long forgot to do today please do at vac apt.""",trauma,2016-05-31 11:29:42,cat
3979,294025,"""O very pleased with results. Cat eating well, gum underlying removed tooth has healed well. left eye Fl -ve. obvious dark central region on eye surface but Fl-ve so healing. surrouning tissue opaque and vascular.  Antibioitc finished. Stop antibi as healed but continue eye soothe and Intra A. recommed recheck in 7 days in <<identifier>> or before if concer.""",post_op,2014-12-29 10:30:43,cat
3982,5095132,". Left eye aprox 3mm sharp object closely related to lower eyelid conjunctiva.  Removed by gentile traction , significant conjunctivitis there , no other foreign body , no ulcer seen.  Recheck in 5-6days",trauma,2018-09-22 16:41:33,cat
3983,6451945,"Looking great post surgery, drain ready to come out now, very little drainage, removed most cranial suture to release it. Belly bandage placed on Saturday has scrunched up and worked its way backwards. Cut off today. Cleaned and dried area around where drain was. Applied Primapore along whole wound and a light layer of soffban, then found some sleeve netting which fits really well a <<location>> (2nd draw down - Orthoband), suspect this will be much more effective as a belly bandage as if it scrunches (which any belly bandage inveitably will now she is moving more) the owner can just stretch it out easily again. Wound itself healing nicely, no discharge, heat or redness, stitches holding well. Taking Meloxaid and Synulox well. Eating and drinking normally. Trying to be more active daily which the owner is having to limit as much as possible. Slight puffy area just beyond the caudal end of the wound = FAT!!. Re-check wound and new belly bandage 2 days, may be okay to leave off soon if no more swelling/seroma formation. Next appointment in 2 days. Re-check",post_op,2019-07-29 12:38:24,cat
3986,2331599,"""BOOSTER. OR no concerns DUDE aok etc, no PU/PD. PE: NAD othe rthan overweight. sl weight loss however still BCS 6-7/9. advise portion reduction. vaccs given""",other_healthy,2016-10-20 17:26:29,cat
3992,3472287,"""Doing ok for an elderly cat. Known hyperthyroid but not under treatment. Has lost weight but is happy and active. Eating a lot the last few days in particular but no known polyuria/polydipsia. Health check ok apart from underweight, EAG +++/++. Offered to repeat bloods today but O declined, would rather monitor. Ducat + FeLV vaccination.""",vaccination,2017-08-09 15:34:32,cat
3993,4737275,"""O brought in as feels time to PTS. vision is deteriorating. Becoming very weak on back legs. Lost muscle mass. Wobbly on back legs. Discussed could trial on NSAIDs. O feels time to PTS.  Individual cremation and scatter tube""",other_unwell,2018-07-12 17:54:27,cat
3999,5847407,Booster Ducat +FELV. eating all the time but not increasing Bw(same BW). overall is fine.  Severe tartar on upper molars R and L possible needs extraction of this teeth.  O prefer to perfom here due to sickness of cat when in car so will wait until machine is fixed,vaccination,2019-03-12 18:43:37,cat
4001,1667162,"""O reports ^drinking, also coat dorsum not as great, not jumping as much as used to. Exam: Weight stable, HR 160bpm is intermittently irregular, pulse <<identifier>> and mms pink. Some scurf caudal dorsum but no skin disease. Dislikes manipulation hips and palpation lumbar spine. Advise urine sample, trial nutraquin for mobility. URINE: SG 1.026. pH 5.5. prot +. rest negative. ttp O - SG suboptimal, would like to advise senior profile bloods to NWL inc t4, left mgs to call back on tues.""",other_unwell,2016-05-28 11:14:12,cat
4010,5682020,"owner reports left fore is sore and limping since sat night.  blood seen also.  better today , limping less. defecating, urinating, drinking, eating ok.  no csvd.  on clinical exam.  teeth ok , mucous membranes pink, nose, eyes and ears ok.  mand gl ok.  nothing abnormal detected on abdomen palpation.  heart and lungs ok.  on left fore scan seen across carpas. not deel.  avout a 2/3cm healed over laceration. no infection seen.  range of motion ok in all joints. no pain response.  spoke to owner about antibiotics options.  owner will try tablet. gave nsaid for 3 days also.",other_healthy,2019-02-04 09:30:13,cat
4013,2405133,"""defeacating, urinating, drinking, eating all fine, doesn&apos;t like being insiode or mps but is healing well. bathed wound to get rid of small scab around it and attached debris. red granulation tissue, 2 deeper holes still present so need to check aheck again before letting out, continue loxicom until finished. Next appointment in 1 week. recheck wound""",trauma,2016-11-07 09:19:24,cat
4020,1425078,"""Booster check, owner concerned as has vomited a couple of times recently and increased appetite, does eat mice. nothing abnormal detected on clinical examination, abdomen relaxed. Suspect could be worm related as not done regularly so worm first then re examine if still problems.""",vaccination,2016-04-05 17:29:51,cat
4022,1288221,"""t/c- spoke to o on saturday, she wanted to book <<identifier>> in to be sedated for a dematt. o reports diarrhoea and <<identifier>> is matted and mucky around her backend. Has had diarrhoea previously which has responded to steroids. o also wanted to discuss <<identifier>>&apos;s weight - has been struggling with obesity for some time, o reports has tried various methods to try and get <<identifier>> to lose weight but been unsuccessful. Briefly discussed over the phone. booked in for sedation to dematt/examine on monday, booked preop appt as o has quite a lot of questions ref weight, diarrhoea and behaviour. also advised see out appt with <<name>> to discuss weight loss.""",post_op,2016-03-07 09:50:58,cat
4027,4510243,"""Eating well, no V D C S, found lump under R axilla. Never had vet check, presumed male, not castrate, was stray that was found. PE: BAR, salivating but quite scared, lungs clear, R axilla small skin tag, BCS 4/9, moderate calculus with assoc mild gingivitis, HR 180, abdo wnl, female. Discussed dental, adv re HPC, starting vaccs, see in 3w.""",vaccination,2018-05-16 17:28:46,cat
4030,6520728,"recheck. still not himself, vomiting through the night. still fairly bright but maybe a little down. good think is that the temperature is down. but wouldnt give meloxaid with the further vomtiing. advise can hopsitalise for pain releif, antiemetics for 24 hours as other concern is vomiting up his tablets. or trial cerenia and recheck monday. i did say sunday but owner works two jobs that day so would be struggle. given prevomax injection. if not improvin throughout day to call <<location>> and we might admit sooner. recheck monday, sooner ini",other_healthy,2019-08-10 10:44:26,cat
4032,907679,"""eyes. o said few days ago noticed 3rd eyelid visible. no dischrge or blepharospasm, not scratching/rubbing. 3rd eyelid protruding-BO. conjunctivitis. no obv discharge, reflexes nad and optic nerve nad as far as can see. fluoro stain negative. gingivitis and tartar-adv dentals in future. t 38.4, otherwise fine. ed. no v/d. up to date with vacc. put on weight-adv re diet. opt. 1. isathal+metacam+b.collar if scratching/rubbing. 2. swab+tx. o elected 1st opt. adv if not imrpoved 3-4 days re check and then may req further invest incluidng swab and blood test.""",other_unwell,2015-12-07 15:09:52,cat
4038,710303,"""""",vaccination,2015-10-15 18:08:28,cat
4042,5121069,Advise re dental.,other_healthy,2018-09-28 10:26:01,cat
4046,6734020,Came home limping on RF last night. No blood noted. DUDE fine. Superficial cut to main pad of RF on lateral side. Mild erythema of pad and uncomfortable to palpate. No FB within wound. Cleaned with hibi. Ab inj and NSAID for 3-5 days. Re-check INI. Next appointment in 1 week.,trauma,2019-09-27 08:42:19,cat
4049,542746,"""Exam all fine, checked chip.""",vaccination,2015-08-20 14:49:56,cat
4052,2082317,"""Health check. Hx: FLUTD history. Spraying everywhere in house marking - holidays last w/e. Spots of blood in urine. Very good appetite. Weakness in HL when walking up stairs/change gradient. Otherwise EDDU normally. J. PE: BAR. TPR WNL. Abdo palp NAD - small bladder. Eyes, ears, nose, mouth NAD BCS 4/5. Dental score 1/4. No palp goitre.  Ddx: HL OA/FLUTD.  Plan: NSAID + Abs. Recheck if not improving over w/e. Recommend feliway. Consider bloods, O declined at this stage.""",kidney_disease,2016-08-26 17:31:46,cat
4058,962436,"""due booster, o reports no problems. c/e nothing abnormal detected. teeth grade 1/4. small cat but o reports has always been so. no previous weight recorded! BCS 4/9. vacc tricat A338A01 + L4 SD1H01.""",vaccination,2015-12-21 10:12:51,cat
4061,4182375,"""Recurrence of miliary dermatitis - red crusty lesions asscoiated with self trauma as before on dorsum and ventrum. Also cut on lower left lip - laceration - likely to be trauma related (not convincing self trauma). Given convenia for lesion on lip and depo for miliary dermatitis - warned may need surgical intervention with lesion on lip as may get bigger (currently 5-6mm).""",other_unwell,2018-02-05 15:10:44,cat
4068,27309,"""mil derm (prev history at <<identifier>>) - advise flea tx++.""",pruritus,2014-04-23 10:10:09,cat
4072,5625268,All okay on CE. 2 testicles so adv okay for castration. Some scabs on neck from previous fights but all healing well.,other_healthy,2019-01-21 14:31:18,cat
4080,6235278,"Rx wound. Still fresh in L side, not reducing in size. 2 smaller wounds in R side and he is licking his HL paw, becaming alopecic. He also scratches the neck. Allergy? To continue with hibis and intrasite BID. Next appointment in 2 weeks.",other_unwell,2019-06-12 16:13:27,cat
4081,3861145,"""Hx - RV for corneal ulcer check on R eye. O been away but reports parents but administering drops. Feels comfortable and back to normal.  Cx - QAR, no blepharospasm or conjunctivitis in R eye and fluoro -ve. Plan - discussed lack of findings on tests again - no known inciting cause at present. Trimmed all nails in consult incase may be rubbing and catching eye. RV if concerns or ulcer symptoms develop again.""",trauma,2017-11-10 08:41:21,cat
4082,2183780,"""Health check and 2nd vaccs. AOK.""",other_healthy,2016-09-19 16:39:01,cat
4083,4885346,"""Booster. slowing down alot more; struggles with stairs and jumping. 300g weight loss in 3 months. BCS 4/9.""",vaccination,2018-08-11 09:13:17,cat
4089,1565074,"""2nd vacc. bar, going well at home, recovered well from castration. nothing abnormal detected on phys exam today. f5 given, booster in 12 months""",vaccination,2016-05-06 14:03:00,cat
4090,2490014,"""4.04kg. vaccine, no concern, skin lot better, hair growing back, O says scratching lot better. DUDE ok, no V/D. heart/chest ok, abdo ok, ears/eyes ok, teeth molars need cleaning. skin ok, no flea dirt.""",vaccination,2016-11-27 09:09:18,cat
4103,3737863,"""deteriorated over past week. not eating , v lethargic. on presentation was lying, depressed state, miimally responsive.  discussed furter treatment (no guarantee, no cure, potential for suffering) vs euthanasia. I felt this was kindest option for her.""",kidney_disease,2017-10-12 11:30:42,cat
4111,3324016,"""Vaccination Booster. O has no concerns at all. BAR DUDE. PE - eyes/ears/nose ok, teeth excellent, heart/chest ok, abd normal. BCS 7/9 adv diet- gained 400g since last vsit. tricat a355a01 felv 632c01.""",vaccination,2017-07-04 14:03:08,cat
4127,5384968,2 episodes urin. urgency last night - suddenly jumped off bed & urinated on carpet - similar episode 10 days ago - generally goes out - bladder !/2 full & normal - discuss tests etc but otherwise well & wt up from Sept - advise keep out of bedroom for a while & offer tray as cat older & was very cold last night - resee 3-4 weeks for vacs,other_unwell,2018-11-22 17:54:26,cat
4129,2107354,"""CVR/FeLV Vaccination.""",vaccination,2016-09-02 10:06:21,cat
4136,6139151,"vaccination done, nothing abnormal detected on exam, leuk vaccination now licensed every 3rd year- advise owner of this",vaccination,2019-05-22 09:20:46,cat
4137,4697118,"""Good weight gain wt 4.09kg No vomiting/diarrohea.  Not had tablets for 1 week.  repeat B12 to asess Abd feels normal ,no faeces palpable Good Mm colour""",other_unwell,2018-07-05 09:49:09,cat
4142,5343817,"doing well, cauliflower ear, ear canal ok",vaccination,2018-11-14 10:51:17,cat
4143,2551091,"""POC and restart vaccinations. history: owner has noc oncerns. clinical emxa; Teeth good. Chest and abdomen Nad. BCS 5/9. Surgical site looks good. Action; No need to see back for spey site. Restart vaccinations. Next in 3 weeks""",post_op,2016-12-12 17:23:30,cat
4144,1098015,"""Booster tricat wt 4.08kg. Good condition taratr+ on remaining few molars No vomiting/diarrohea Eating well No flea dirt Chest/abd ok clipepd off a few matts from RH. microchip checked found between shoulder blades. clipped nails.""",vaccination,2016-01-23 11:12:21,cat
4148,1680615,"""REASON infected scratch on face.  has been self scratchign on right side of face.  still using advocate monthly.  EXAM bright and alert.  pink colour , hydration ok , ascualtion fine no murmur or arrythmia.  abdomen ok ,skin gernaly ok , but dermaitis around eye orbit , eye ok ,no conutnvitis , slao some scabs on right ear.  advsied convenia and will try first short action dexa and buster ciollar.  rechek c in a week""",other_unwell,2016-06-01 16:35:02,cat
4151,2181978,"""4.2kg chomping at mouth since yesterday. going to food bowl as if hungry but then not wanting to eat. mostly an outdoor cat. no v+ or d+ that owner is aware of - (brought in by male owner and usually is female owner who mostly cares for <<identifier>>). thinks up to date with vacc still as spent a period of time boarding in <<identifier>> last year. drinking and uriantion think is unchanged. ce- BAR, severe dental dz, ulceration of dorsal tongue, cannot see any Fbs to cause this. ulceration and inflammation caudal gingiva. halitosis. SN LN enalrgement bilaterally. HR RR wnls. abdo palp comfortable and NAD. oral ulceraton: Ddx - dental dz, trauam/FB, calici. advised dental, injection convenia for ulceration. book if for dental with pre-op bloods so can include NSAID for analegesia also. estimate given as below""",post_op,2016-09-19 12:36:09,cat
4152,1012297,"""due booster, o reports no problems.  c/e nothing abnormal detected. teeth grade 1/4. vacc tricat A338A01 + felv 5EHK01""",vaccination,2016-01-05 10:58:13,cat
4153,2922873,"""""",other_healthy,2017-03-18 15:12:45,cat
4158,4719229,"""NAD on exam, O no partic concerns.""",vaccination,2018-07-09 18:43:05,cat
4165,4541537,"""No concerns with <<identifier>>, Bar and DUDE normally, still active going outside a lot but catching less mice these days.  CE all WNL""",vaccination,2018-05-25 14:12:03,cat
4174,5413525,"presented for annual vacc ducat A040A01 + FeLV 6KVT01 (tricat due nxt yr) OR R eye sometimes weepy - has been applying aureo eye ointment(?) which has had for the lateral 10 yrs! advised owner to discard it as will be past expiry, think may be antibiotic? can't find in <<location>> compendium. no othr concerns. BAR, DUDE, n oitching, no c/s, no v/d, no pu/pd, goes outdoors, hunts. PE: eyes clean, no conjucntivitis or discharge today, ears clean, mm pink, sml amt tartar on upper carnassials, NAD oral cavity, Ln all WNL, Nad chest, HR 176, NAD abdo, BCS 3/5. advised owner for salt water bathing of eye, sounds like local irritation after has been outdoors. if watery discharge persists past 3 days w/ bathing or discharge changes then needs to be seen as more likely to ahve infection present.",vaccination,2018-11-29 11:13:58,cat
4177,4439159,"""main concern: lump. ow saw little lump on chin few weeks ago, now it is bigger. has small 4 mm diameter lump on the right side of the lower mouth. grey colour, bit firm, could not move it, was unhappy when touched the area around the mouth, the lump was not painful. Found another one on the ventral side of the mouth close to the other as well. Looks like cyst, but can not tell just from palpation. Told the ow the options, 1. observe. 2. FNA. 3. Removal. She will observe it for a week, and if it is growing, she will book an appoitnment with us for something (FNA, or removal, or both, she will decide it.). Otherwise she is ok in herself.""",other_unwell,2018-04-24 19:22:07,cat
4178,1629687,"""Doing well. Incision looks clean and healing well. TN. SA for SO 10-14d post operation or sooner if concerns. Still seems a little sore on climbing stairs - keep on metacam for now.""",post_op,2016-05-20 14:06:52,cat
4180,1013926,"""Admin 1 x Comfortis 425mg tablet. Weight 7.02kg.""",other_healthy,2016-01-05 15:06:11,cat
4186,6455819,"Vacc booster (TRICAT+FELV). OR: stiff back legs; bald patch on HL and wound on the neck. Cx: BAR, comfortable, good body condition, chest clear, abdomen comfortable; HL seems fine, no pain, good ROM of hip joints; small bald patch on R metatarsal area, skin looks healthy; also small bald area on the ventral neck, some scabs. Suspected fight injuries.",vaccination,2019-07-29 18:10:11,cat
4187,4186692,"""history quite vague as brought in by Os partner. was doing well until yesterday when V+ several times and didnt eat - brought up a hairball and some bile. today didnt eat breakfast but just ate 1/2 pouch at home before appt. so not had antibiotics for 36hrs but taken them well up til then. ears and nose have old scarring as before. teeth ahve some tartar and gingivitis. chest ausc nothing abnormal detected.  no symptoms of pyelonephritis anymore - kidneys normal size/shape to palpate and not painful. rest abdo nothing abnormal detected.  T 38.2. discussed monitoring - Mr prefers not to make any decisions. so we agreed to continue course antibiotics another 2 weeks (sensible anyway) and then re-ex. hopefully to do urinalysis then.""",other_unwell,2018-02-06 14:29:08,cat
4204,2903044,"""H. No O concerns. E. NAD. T. Unable to give worming tablet in consultation, so advised quantex spot on.""",vaccination,2017-03-14 10:33:23,cat
4210,3665931,"""Booster Ducat FeLV and anivit. Seems to be doing ok at present. Appetite reasonable although swapping from one food to the next and seems to lose interest in each after a day or so. Not managing to eat prescription diet. Stools ok however. owner feels that is much better whilst on meloxaid than prednisolone.  Next appointment in 5 weeks. Anivit""",vaccination,2017-09-26 09:39:46,cat
4211,3462913,"""restart? vaccination tricat/FeLV. A355D01/65TH01. bright, alert and responsive, ausc nothing abnormal detected, teeth 0, cs 3/5, had some D+ a few days ago, now ok. last vaccination in vaccs card in july 2015, so restart vaccination. If history requested and had booster last year then no need for repeat vaccs. Next appointment in 3 weeks. 2nd vaccs...unless history says otherwise""",vaccination,2017-08-07 17:03:44,cat
4219,100381,"""EUTH AND CREMATION (SCATTERING CONTAINER)""",other_unwell,2014-07-03 16:53:09,cat
4220,492823,"""Two penetrating puncture wounds on R ear at the base of the pinna. Purulent discharge. Presummed CBA. T 37.6oC. Said not to nbe inappetent and to have a normal thirst. Known HyperT4 cat on Tx.  Bathe. Analgesia. Antibiosis.""",trauma,2015-07-24 16:34:19,cat
4221,574835,"""WATCH""",vaccination,2015-09-03 10:22:47,cat
4223,231508,"""restart vaccination, approx 2yr since last vacc. has got flat chest - out of breath quickly when has had some exercise or gets excited. occasionally discharge right eye. Physical exam - weight good. right eye - conjunctiva swollen and inflamed, upper eyelid conjunctival side small mass growing/blocked meybomian gland. not causing corneal problem. left eye normal. thorax and abdomen - NAD. had dislocated hip 5yr R side, muscle waistage and occasionally tender/doesn't like area touched. no lameness.  Next appointment in 3 weeks. 2nd vacc""",vaccination,2014-10-24 17:59:35,cat
4230,4788236,"""O decided to go for FeLV vaccine repeat in 3-4 weeks. health check nothing abnormal detected. Due wormer.""",vaccination,2018-07-23 16:16:19,cat
4231,158178,""".  all well nothing abnormal detected clinical exam""",vaccination,2014-08-19 17:44:26,cat
4232,1688494,"""very noisy breathing. defecating urinating drinking and eating ok. pe.  s/m lns+++; all other lns normal. increased inspiratory sound. lungs clear. heart n. v sl ^ resp effort. tracheal noise +++. adv pharyngeal problem- infection - ? following sting. c tues.""",other_unwell,2016-06-02 18:40:13,cat
4234,115752,"""RTA about 3 hours ago. Cat ran off then returned this evening lame Lh. Ate ++ when home. Approx 3/10 lame LH at walk. CRT/membs N. Bilateral resp sounds normal. Cat bright in self. NAD abdo palp. RH NAD. LH scuffed/missing nail, small piece of skin missing off pad. Slightly painful on extension of LH at hip but no crepitus. Suspect most of lameness is due to pain in foot but assess response to nsaids overnight. Review 24h - O aware of OOH service if any concerns.""",trauma,2014-07-15 18:10:58,cat
4237,3454692,"""POC, all good, wound healed, hip in place. Still slight inward rotation of limb so suspect PDS suture still intact. Adv further 3wks cage rest then 2 weeks free access to the house before going ouit. O aware of signs of luxation, so re-examine if any concerns, otherwise check 3wks.""",post_op,2017-08-04 16:04:37,cat
4239,4995543,"""6 month HPC. bar dude no concerns. teeth tartar+++. mm pink moist. abdomen comft. hr 120.  murmur 3-6.  d mat under belly.""",other_healthy,2018-09-03 16:45:46,cat
4240,3730886,"""""",vaccination,2017-10-10 18:19:44,cat
4243,5210268,Weight check and gunky eye (conjuctivitis ). Has put on some weight just over 100 grams tablets seem to be working. Has spat out the tablets a couple of times this month. Left eye been gunky for 5 days now owner has been cleaning with warm water for this period. exam L eye gunky in medial corner. conjuctivitis +. no blepharitis. little opacity in lens probably due to age. fluorescin test ++ left eye small superfitial erosion posibly due to secondary scratching. right eye nothing abnormal detected. discussed with O findings and therapy. demonstrated in room how to apply ointment.  plan isathal for 7 days Twice Daily re check after 7 days.,other_healthy,2018-10-17 10:14:59,cat
4248,156456,"""re-start vacc course. NAD on PE. Multiple small scabs around head neck - gets in fights. HR 200. Tri-A318C01 L-4F8N02.""",vaccination,2014-08-18 17:15:03,cat
4249,2380207,"""2nd vaccination Tricat, FeLV. owner has no ocncerns, DUDE. NAD on PEX. owner planing to neuter in new year (due to finance).""",vaccination,2016-11-01 08:58:19,cat
4251,1317379,"""Wt gone up - advised <<name>> call regarding satiety diet. O been feeding a little on demand...?behavioural component too.""",other_healthy,2016-03-12 09:55:48,cat
4252,4740339,"""Salivating/Anorexia 12 h. Didn't eat her dinner yesterday evening or her breakfast this am. Has been drooling since yesterd and 'trying to regurgitate' (extending neck fowards and swallowing). She is a hunter. Urine/motions no info. Not ion meds, no other ongoing issues.  BAR, mucous membranes p+m, CRT 2', no skin tent, HR 196 rytmic, no murmur, fem pulses ok, lungs NAD, abdo NAD, bladder mildly full, non painful, Lns ok (mandibular ok). Temp 39.6 (after all manipulation). No obvious symphiseal ffracture or maxillar fracture. Carnassials (lower and upper) not great but unlikely to be the primary issue, lower L carnassial slightly more sensitive at touch. Tongue ok. Ventral neck appears comfortable at manipulations and flex/extension but did elicit swallowing response. Potential FB? Can't rule pout without GA and imaging. Blood also offered to rule out other causes of anorexia. Both declined at the moment. Needs a recheck app tomorrow before the weekend.  Melox injec + make food as soft as possible.  39.6 REST NAD.""",other_healthy,2018-07-13 11:25:07,cat
4255,6631070,"Foot problem. OR ~ 1 week ago started to chew/lick/nibble RH similar to what he was previously doing to LH in July. Has started to improve itself. It coincided with the hot weather though also young child at home, new cat in neighbourhood and doesn't particularly get on with other cat. OR is an anxious cat but never had any problems with overgrooming, cystitis etc before. Is indoor only. On exam BAR, RH - mild erythema and drying crusts between toes, small area still ulcerated but not moist at all, no sign ongoing infection. Rest of feet and skin NAD, no sign harvest mites, no fleas/dirt on combing. No sign overgrooming ventrum. Anal glands both full when expressed externally. Discussed with O - not classical presentation of stress overgrooming but can't rule out. Could also be related to full anal glands. O has feliway, discussed management with 2 cats - litter trays, feeding etc. Inject dex to speed up resolution and then monitor going forward. If recurs would suggest checking Ags - if full could be cause.",pruritus,2019-09-03 17:55:09,cat
4258,6142595,Nail clip. O also concerned that <<identifier>>'s vision isnt great and his hearing. He may be drinking a little more water than usual. weight fairly stable and appetite. BCS 5/9. Pupils not constricting very much but menace present. would advise cheching BP and repeating bloods - advise can have seniour well pet profile.,other_healthy,2019-05-22 16:30:13,cat
4263,5159701,"straining to defecate again. normally shows issues with Ags. emptied Ags and gentle rectal palp - NAD.  bladder small, no obvious constipation. mild skin tent. pink mms. Hr 200, grade 2-3 murmur. given 100ml fluid s/c and advise give oral melox tonight. resee am if no improvement. Sooner if worried - has <<name>> no",other_unwell,2018-10-05 18:38:35,cat
4264,5633044,-weigh and worm. growing well may still grow a little more so advise recheck weight i n3 months time.,other_healthy,2019-01-22 17:40:26,cat
4265,4736425,"""scab dry, back to normal self.""",other_healthy,2018-07-12 16:56:41,cat
4268,5750216,"o reports from thursday (4 days ago) cat not eating as well as normal, is eventually finishing food but not as keen adn this monring vomited watery fluid. no diarrhoea though cat usually goes outside.  hydrated, colour pink oral exam normal. hr 150 temp 38.4. abdom difficult to palpate dueto nature of cat. re exam if not improving in 24/48 hours.  adv no food until tomorrow lunch time just fluids.",other_healthy,2019-02-18 21:03:56,cat
4270,5214990,"Booster tricat/felv. a368c01/6kaj02. BAR. No concerns. Chest ausc NAD, teeth 0-1, body condition 6/9. Quantex and stronghold applied in consult.",vaccination,2018-10-18 08:57:55,cat
4272,946707,"""First time at clinic- viewed record and all up to date with vacc. Would like wormed today but has flea treatment at home. Has been DUDE.  Clinical exam: BAR, MM pink and moist- molars have dental disease present- one molar may require removal (hard to tell). HR and RR normal. NAD: eyes, ears, nose, skin, LN, abdo palp. Plan: vaccinate today. Gave quote for dental but stressed would be more if teeth needed removing. O will get done in the new year.""",vaccination,2015-12-16 16:56:58,cat
4277,1522537,"""Euth, taken home to bury.""",other_unwell,2016-04-26 13:40:02,cat
4279,2114054,"""Hx: has changed in behaviour this summer, skittish, not going outside as much. No known changes to environment. Has accidents occasionally in the house - faeces and urine. f&amp;w 3w ago. Contantly grooming. Otherwise DUDE, no pu/pd, no v/d. Pe: BAR in consult, eyes/ears/teeth nad, mm pink, cvrs wnl, hr200, no murmur, nad on abdo palpation, ln wnl, pulses good, 3.40kg BCS 5/9, temp 38.1. Ddx: open, discussed possibly behavioural. adv could monitor vs. investigate - investigation would include bs for e.g. hyperT +/- further tests. O would like to monitor, may try some of the feliway products.""",other_healthy,2016-09-03 10:57:51,cat
4282,29573,"""coping well. for repeat BP in July. Next appointment in 3 months.""",other_unwell,2014-04-25 11:33:34,cat
4285,360929,"""healthy, no concenrs.""",vaccination,2015-03-07 14:41:06,cat
4290,3826316,"""Id chip working. Good teeth. BCS 5/9, wt stable. Matted fur dorsum, combed out here. Susp arthritis, but O feels mobility is ok. HR 190, soft Mx,no arrythmia, advise monitor SRR.""",vaccination,2017-11-02 09:34:55,cat
4295,3490073,"""Blood taken to check T4,Clinically well.""",other_healthy,2017-08-14 15:21:05,cat
4297,357377,"""ducat a023a01. felv 4pk402. no concerns, gingivitis present but under control, not causing any problems, eating well. teeth looking good at present.""",other_healthy,2015-03-03 18:06:38,cat
4302,2591101,"""HEALTH REPORT. Weight:3.96. Body Condition Score (BCS):3. Chest: NAD. Abdomen: NAD. Teeth/Gums: Small amount tartar on molars. Eyes: NAD. Ears: NAD. Joints: NAD. Coat: NAD. Nails: NAD. Nobivac Tricat.  Nobivac Felv.  Food:dry vet <<name>>. Parasite control:profender. Buy Advo Get Advo free: N. Profender BOGOF: Y. ADVOCATE 4 FOR 3: N. Links Health Care Plan member: Y/N Discussed Y/N: MICROCHIPPED Y/N: NAD means No Abnormality Detected. BCS reflects body fat on a scale of 1-5. 1 is 20% underweight (emaciated). 2 is 10% underweight. 3 is ideal. 4 is 10% overweight. 5 is 20% or more overweight (obese). Withhold: MAY STAIN FURNITURE.""",vaccination,2016-12-22 09:10:31,cat
4306,2730318,"""POC. - eadrurdef nrml vdcosn-. - taking meds well. - sq swelling 50% smaller, non reducible, non panful. PLAN. - remove stitches rv if any prbs.""",post_op,2017-01-30 09:59:21,cat
4316,78684,"""O rpeorts sneezing over last 2 days, there are 2 stray cats in the garden that he has been fighting with. Slightly reduced appetite and hiding away more than usual. On exam ++ dental disease again, no ocular or nasal discharge, chest clear, temperature wnl. Discussed ? early URT infection. Trial antibiotics, but if no better advised bloods, possible GA to exam back of throat/nose.""",respiratory,2014-06-16 17:34:10,cat
4321,2346642,"""frequent straining passing small amounts urine - bladder empty - treatment as cystitis warned re signs obstruction, also loose motions O to use probind.""",other_unwell,2016-10-24 17:21:01,cat
4323,3046727,"""primary vacc. O got <<identifier>> 2 weeks ago GE nad temp 38.1 O no concerns no anat abnormalities, already insured. heart lungs abd maout ears teeth nad.  Next appointment in 3 weeks. 2nd vacc""",vaccination,2017-04-21 14:35:17,cat
